type	cv
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	2
votu	2
votu	1
votu	1
votu	4
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	4
votu	1
votu	1
votu	1
votu	1
votu	3
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	2
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	3
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	2
votu	1
votu	2
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	3
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	2
votu	3
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	3
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	2
votu	2
votu	2
votu	1
votu	2
votu	2
votu	1
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	2
votu	1
votu	2
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
votu	1
genus	390
genus	269
genus	201
genus	162
genus	97
genus	167
genus	150
genus	132
genus	122
genus	52
genus	88
genus	124
genus	82
genus	59
genus	95
genus	80
genus	61
genus	88
genus	96
genus	94
genus	58
genus	64
genus	114
genus	31
genus	76
genus	53
genus	50
genus	44
genus	44
genus	88
genus	35
genus	49
genus	42
genus	38
genus	19
genus	119
genus	49
genus	38
genus	75
genus	54
genus	75
genus	34
genus	43
genus	27
genus	35
genus	22
genus	45
genus	39
genus	40
genus	40
genus	54
genus	54
genus	27
genus	111
genus	32
genus	48
genus	31
genus	43
genus	37
genus	26
genus	19
genus	57
genus	20
genus	74
genus	99
genus	38
genus	30
genus	68
genus	107
genus	92
genus	18
genus	27
genus	74
genus	67
genus	77
genus	18
genus	24
genus	29
genus	40
genus	34
genus	98
genus	32
genus	31
genus	77
genus	31
genus	54
genus	43
genus	21
genus	43
genus	33
genus	55
genus	39
genus	30
genus	24
genus	21
genus	49
genus	31
genus	27
genus	30
genus	43
genus	73
genus	37
genus	19
genus	31
genus	36
genus	17
genus	27
genus	30
genus	50
genus	19
genus	22
genus	46
genus	8
genus	86
genus	30
genus	19
genus	26
genus	42
genus	42
genus	32
genus	12
genus	39
genus	51
genus	19
genus	17
genus	31
genus	126
genus	56
genus	79
genus	11
genus	41
genus	22
genus	30
genus	22
genus	60
genus	26
genus	26
genus	45
genus	11
genus	23
genus	17
genus	15
genus	17
genus	7
genus	17
genus	14
genus	42
genus	35
genus	34
genus	15
genus	11
genus	21
genus	23
genus	21
genus	16
genus	22
genus	19
genus	79
genus	29
genus	35
genus	29
genus	24
genus	20
genus	26
genus	10
genus	66
genus	22
genus	32
genus	19
genus	14
genus	15
genus	23
genus	9
genus	16
genus	19
genus	13
genus	9
genus	10
genus	9
genus	13
genus	22
genus	9
genus	22
genus	27
genus	14
genus	27
genus	35
genus	34
genus	15
genus	26
genus	20
genus	25
genus	18
genus	13
genus	27
genus	6
genus	18
genus	42
genus	23
genus	12
genus	12
genus	27
genus	12
genus	20
genus	29
genus	28
genus	17
genus	24
genus	130
genus	20
genus	15
genus	20
genus	17
genus	34
genus	11
genus	30
genus	26
genus	26
genus	22
genus	20
genus	19
genus	20
genus	125
genus	30
genus	12
genus	32
genus	14
genus	19
genus	22
genus	19
genus	17
genus	17
genus	39
genus	32
genus	12
genus	13
genus	18
genus	38
genus	16
genus	20
genus	15
genus	23
genus	21
genus	20
genus	21
genus	16
genus	21
genus	13
genus	33
genus	8
genus	33
genus	19
genus	78
genus	37
genus	18
genus	19
genus	17
genus	17
genus	20
genus	24
genus	14
genus	20
genus	15
genus	26
genus	33
genus	16
genus	22
genus	27
genus	16
genus	12
genus	13
genus	10
genus	41
genus	35
genus	11
genus	18
genus	18
genus	49
genus	8
genus	27
genus	24
genus	12
genus	9
genus	20
genus	20
genus	17
genus	19
genus	26
genus	9
genus	14
genus	17
genus	11
genus	23
genus	18
genus	14
genus	15
genus	17
genus	12
genus	24
genus	13
genus	10
genus	15
genus	6
genus	10
genus	15
genus	15
genus	23
genus	11
genus	7
genus	9
genus	13
genus	25
genus	9
genus	17
genus	47
genus	6
genus	25
genus	25
genus	12
genus	6
genus	7
genus	20
genus	23
genus	17
genus	15
genus	27
genus	15
genus	9
genus	17
genus	16
genus	10
genus	15
genus	16
genus	20
genus	13
genus	19
genus	17
genus	10
genus	11
genus	7
genus	7
genus	18
genus	10
genus	12
genus	5
genus	9
genus	15
genus	10
genus	19
genus	15
genus	10
genus	14
genus	13
genus	24
genus	10
genus	61
genus	15
genus	10
genus	21
genus	21
genus	14
genus	19
genus	18
genus	14
genus	15
genus	16
genus	21
genus	18
genus	10
genus	12
genus	6
genus	17
genus	10
genus	14
genus	13
genus	10
genus	11
genus	12
genus	8
genus	35
genus	15
genus	15
genus	19
genus	22
genus	13
genus	8
genus	25
genus	12
genus	16
genus	13
genus	8
genus	13
genus	6
genus	18
genus	25
genus	12
genus	10
genus	12
genus	41
genus	29
genus	11
genus	5
genus	16
genus	15
genus	8
genus	26
genus	6
genus	13
genus	11
genus	12
genus	9
genus	8
genus	16
genus	16
genus	57
genus	7
genus	9
genus	15
genus	63
genus	23
genus	14
genus	13
genus	8
genus	21
genus	13
genus	27
genus	28
genus	12
genus	21
genus	6
genus	7
genus	8
genus	11
genus	12
genus	5
genus	15
genus	12
genus	13
genus	2
genus	26
genus	16
genus	11
genus	8
genus	9
genus	10
genus	7
genus	15
genus	21
genus	46
genus	12
genus	6
genus	8
genus	7
genus	10
genus	22
genus	14
genus	4
genus	8
genus	15
genus	15
genus	27
genus	6
genus	11
genus	4
genus	12
genus	8
genus	11
genus	9
genus	9
genus	6
genus	14
genus	3
genus	7
genus	8
genus	12
genus	4
genus	10
genus	12
genus	12
genus	13
genus	10
genus	13
genus	13
genus	9
genus	5
genus	14
genus	11
genus	18
genus	9
genus	10
genus	11
genus	8
genus	8
genus	14
genus	6
genus	5
genus	13
genus	12
genus	11
genus	13
genus	10
genus	12
genus	4
genus	12
genus	9
genus	16
genus	4
genus	15
genus	15
genus	11
genus	10
genus	8
genus	14
genus	9
genus	7
genus	23
genus	11
genus	9
genus	12
genus	14
genus	16
genus	4
genus	7
genus	7
genus	28
genus	11
genus	7
genus	7
genus	8
genus	13
genus	9
genus	34
genus	10
genus	9
genus	10
genus	15
genus	4
genus	15
genus	5
genus	14
genus	7
genus	6
genus	7
genus	16
genus	9
genus	12
genus	11
genus	12
genus	14
genus	9
genus	9
genus	4
genus	8
genus	11
genus	12
genus	9
genus	3
genus	16
genus	10
genus	16
genus	12
genus	8
genus	12
genus	13
genus	3
genus	22
genus	10
genus	9
genus	6
genus	3
genus	8
genus	24
genus	13
genus	9
genus	6
genus	6
genus	5
genus	5
genus	13
genus	9
genus	3
genus	11
genus	7
genus	18
genus	14
genus	3
genus	16
genus	32
genus	13
genus	6
genus	10
genus	10
genus	9
genus	29
genus	11
genus	10
genus	11
genus	9
genus	9
genus	11
genus	12
genus	8
genus	9
genus	16
genus	9
genus	10
genus	8
genus	7
genus	13
genus	6
genus	10
genus	8
genus	7
genus	6
genus	8
genus	9
genus	12
genus	11
genus	11
genus	11
genus	35
genus	10
genus	21
genus	14
genus	10
genus	8
genus	11
genus	9
genus	4
genus	5
genus	12
genus	11
genus	8
genus	6
genus	10
genus	9
genus	6
genus	31
genus	7
genus	9
genus	16
genus	3
genus	9
genus	9
genus	10
genus	13
genus	8
genus	10
genus	11
genus	7
genus	8
genus	7
genus	9
genus	4
genus	8
genus	14
genus	12
genus	9
genus	7
genus	13
genus	10
genus	12
genus	5
genus	17
genus	5
genus	6
genus	6
genus	7
genus	11
genus	11
genus	5
genus	7
genus	3
genus	9
genus	11
genus	2
genus	17
genus	7
genus	4
genus	9
genus	9
genus	13
genus	9
genus	2
genus	6
genus	4
genus	11
genus	4
genus	13
genus	6
genus	6
genus	8
genus	11
genus	11
genus	7
genus	4
genus	8
genus	6
genus	3
genus	10
genus	11
genus	12
genus	13
genus	5
genus	10
genus	9
genus	4
genus	15
genus	16
genus	12
genus	8
genus	12
genus	7
genus	10
genus	5
genus	10
genus	9
genus	18
genus	11
genus	8
genus	11
genus	15
genus	14
genus	8
genus	10
genus	3
genus	6
genus	7
genus	3
genus	6
genus	8
genus	5
genus	3
genus	5
genus	7
genus	14
genus	2
genus	10
genus	36
genus	10
genus	4
genus	7
genus	7
genus	11
genus	12
genus	26
genus	2
genus	3
genus	7
genus	10
genus	5
genus	2
genus	6
genus	5
genus	8
genus	8
genus	7
genus	13
genus	10
genus	9
genus	6
genus	9
genus	11
genus	9
genus	4
genus	11
genus	5
genus	7
genus	9
genus	8
genus	3
genus	11
genus	4
genus	13
genus	11
genus	12
genus	9
genus	6
genus	5
genus	14
genus	27
genus	2
genus	5
genus	8
genus	8
genus	11
genus	7
genus	6
genus	6
genus	6
genus	5
genus	4
genus	3
genus	6
genus	3
genus	3
genus	6
genus	8
genus	9
genus	5
genus	6
genus	7
genus	9
genus	24
genus	3
genus	2
genus	9
genus	7
genus	10
genus	10
genus	12
genus	4
genus	7
genus	6
genus	7
genus	5
genus	6
genus	4
genus	9
genus	8
genus	18
genus	10
genus	3
genus	7
genus	7
genus	5
genus	11
genus	3
genus	9
genus	8
genus	4
genus	10
genus	7
genus	4
genus	4
genus	10
genus	5
genus	4
genus	9
genus	6
genus	6
genus	13
genus	3
genus	7
genus	9
genus	8
genus	8
genus	5
genus	9
genus	10
genus	4
genus	2
genus	2
genus	9
genus	6
genus	7
genus	9
genus	7
genus	7
genus	9
genus	14
genus	19
genus	4
genus	4
genus	9
genus	8
genus	6
genus	11
genus	6
genus	7
genus	5
genus	8
genus	5
genus	5
genus	7
genus	4
genus	6
genus	9
genus	6
genus	9
genus	6
genus	5
genus	9
genus	7
genus	4
genus	3
genus	8
genus	4
genus	4
genus	6
genus	9
genus	7
genus	8
genus	6
genus	7
genus	6
genus	8
genus	6
genus	10
genus	6
genus	7
genus	11
genus	9
genus	8
genus	5
genus	9
genus	6
genus	5
genus	6
genus	11
genus	9
genus	5
genus	11
genus	5
genus	5
genus	2
genus	2
genus	2
genus	11
genus	8
genus	2
genus	8
genus	10
genus	6
genus	5
genus	5
genus	6
genus	5
genus	10
genus	10
genus	7
genus	8
genus	5
genus	4
genus	10
genus	6
genus	8
genus	12
genus	7
genus	4
genus	11
genus	7
genus	7
genus	5
genus	6
genus	4
genus	3
genus	7
genus	11
genus	9
genus	4
genus	6
genus	5
genus	7
genus	1
genus	6
genus	8
genus	7
genus	8
genus	3
genus	9
genus	8
genus	9
genus	5
genus	9
genus	10
genus	2
genus	4
genus	4
genus	1
genus	10
genus	5
genus	6
genus	19
genus	8
genus	5
genus	10
genus	3
genus	4
genus	5
genus	8
genus	6
genus	8
genus	6
genus	5
genus	11
genus	7
genus	9
genus	8
genus	3
genus	5
genus	7
genus	8
genus	6
genus	6
genus	7
genus	5
genus	38
genus	5
genus	5
genus	7
genus	3
genus	3
genus	7
genus	9
genus	5
genus	10
genus	6
genus	5
genus	14
genus	8
genus	6
genus	5
genus	7
genus	6
genus	7
genus	6
genus	2
genus	5
genus	3
genus	5
genus	5
genus	7
genus	3
genus	5
genus	10
genus	5
genus	6
genus	5
genus	9
genus	9
genus	6
genus	5
genus	7
genus	4
genus	3
genus	9
genus	8
genus	10
genus	7
genus	8
genus	5
genus	6
genus	5
genus	5
genus	6
genus	7
genus	8
genus	10
genus	7
genus	6
genus	6
genus	7
genus	6
genus	6
genus	3
genus	21
genus	6
genus	2
genus	6
genus	10
genus	6
genus	7
genus	5
genus	3
genus	14
genus	7
genus	8
genus	2
genus	6
genus	3
genus	8
genus	3
genus	8
genus	3
genus	5
genus	6
genus	5
genus	6
genus	10
genus	5
genus	1
genus	4
genus	2
genus	9
genus	8
genus	6
genus	3
genus	6
genus	8
genus	6
genus	7
genus	7
genus	7
genus	6
genus	4
genus	7
genus	7
genus	6
genus	7
genus	5
genus	4
genus	7
genus	3
genus	5
genus	11
genus	9
genus	5
genus	9
genus	6
genus	5
genus	3
genus	8
genus	3
genus	3
genus	6
genus	10
genus	5
genus	7
genus	8
genus	6
genus	7
genus	6
genus	4
genus	6
genus	4
genus	7
genus	5
genus	8
genus	2
genus	4
genus	4
genus	8
genus	3
genus	7
genus	2
genus	9
genus	3
genus	2
genus	5
genus	9
genus	9
genus	7
genus	5
genus	5
genus	5
genus	2
genus	9
genus	2
genus	4
genus	4
genus	5
genus	3
genus	7
genus	6
genus	5
genus	5
genus	8
genus	4
genus	15
genus	6
genus	7
genus	3
genus	5
genus	7
genus	3
genus	5
genus	7
genus	23
genus	6
genus	3
genus	6
genus	7
genus	3
genus	5
genus	7
genus	4
genus	4
genus	5
genus	7
genus	5
genus	7
genus	4
genus	8
genus	6
genus	3
genus	7
genus	7
genus	5
genus	3
genus	6
genus	4
genus	3
genus	8
genus	4
genus	6
genus	7
genus	6
genus	4
genus	3
genus	6
genus	4
genus	3
genus	4
genus	7
genus	3
genus	4
genus	5
genus	8
genus	6
genus	6
genus	4
genus	5
genus	2
genus	8
genus	7
genus	8
genus	6
genus	6
genus	4
genus	4
genus	5
genus	5
genus	7
genus	6
genus	4
genus	8
genus	5
genus	4
genus	3
genus	5
genus	4
genus	6
genus	7
genus	5
genus	6
genus	7
genus	7
genus	5
genus	2
genus	2
genus	4
genus	5
genus	9
genus	4
genus	6
genus	6
genus	2
genus	5
genus	6
genus	4
genus	1
genus	3
genus	5
genus	5
genus	5
genus	6
genus	2
genus	6
genus	9
genus	3
genus	3
genus	3
genus	7
genus	4
genus	6
genus	9
genus	7
genus	16
genus	7
genus	5
genus	7
genus	3
genus	3
genus	27
genus	6
genus	1
genus	5
genus	9
genus	2
genus	7
genus	6
genus	5
genus	6
genus	5
genus	3
genus	4
genus	5
genus	5
genus	5
genus	6
genus	5
genus	6
genus	6
genus	3
genus	6
genus	3
genus	2
genus	5
genus	6
genus	6
genus	5
genus	9
genus	5
genus	2
genus	4
genus	7
genus	3
genus	7
genus	7
genus	5
genus	4
genus	4
genus	4
genus	3
genus	2
genus	4
genus	2
genus	6
genus	7
genus	4
genus	5
genus	4
genus	7
genus	4
genus	2
genus	5
genus	6
genus	5
genus	7
genus	4
genus	6
genus	8
genus	8
genus	3
genus	4
genus	5
genus	5
genus	3
genus	13
genus	4
genus	3
genus	4
genus	5
genus	7
genus	5
genus	8
genus	4
genus	5
genus	7
genus	4
genus	6
genus	16
genus	7
genus	4
genus	3
genus	4
genus	5
genus	3
genus	1
genus	8
genus	5
genus	4
genus	5
genus	3
genus	3
genus	5
genus	4
genus	1
genus	4
genus	6
genus	9
genus	4
genus	5
genus	6
genus	6
genus	4
genus	5
genus	3
genus	4
genus	5
genus	5
genus	2
genus	4
genus	6
genus	8
genus	5
genus	5
genus	4
genus	6
genus	5
genus	4
genus	7
genus	5
genus	4
genus	5
genus	7
genus	7
genus	7
genus	6
genus	5
genus	6
genus	5
genus	3
genus	8
genus	3
genus	5
genus	3
genus	5
genus	4
genus	5
genus	4
genus	7
genus	5
genus	3
genus	3
genus	4
genus	6
genus	6
genus	5
genus	3
genus	8
genus	4
genus	6
genus	6
genus	2
genus	5
genus	4
genus	3
genus	7
genus	3
genus	7
genus	3
genus	9
genus	4
genus	7
genus	4
genus	4
genus	5
genus	3
genus	3
genus	4
genus	6
genus	4
genus	5
genus	3
genus	6
genus	3
genus	6
genus	5
genus	4
genus	6
genus	5
genus	5
genus	9
genus	6
genus	5
genus	4
genus	6
genus	7
genus	7
genus	6
genus	1
genus	1
genus	9
genus	4
genus	3
genus	5
genus	7
genus	5
genus	3
genus	1
genus	4
genus	4
genus	3
genus	1
genus	2
genus	3
genus	6
genus	4
genus	6
genus	2
genus	7
genus	5
genus	4
genus	4
genus	7
genus	4
genus	4
genus	2
genus	7
genus	6
genus	6
genus	3
genus	17
genus	8
genus	2
genus	4
genus	11
genus	5
genus	4
genus	5
genus	6
genus	3
genus	3
genus	4
genus	6
genus	3
genus	1
genus	5
genus	3
genus	4
genus	5
genus	3
genus	2
genus	3
genus	5
genus	6
genus	4
genus	4
genus	5
genus	6
genus	8
genus	6
genus	6
genus	4
genus	4
genus	4
genus	5
genus	7
genus	7
genus	6
genus	6
genus	6
genus	2
genus	4
genus	5
genus	2
genus	4
genus	2
genus	4
genus	7
genus	2
genus	3
genus	3
genus	7
genus	5
genus	6
genus	4
genus	4
genus	4
genus	7
genus	6
genus	5
genus	8
genus	3
genus	6
genus	6
genus	5
genus	7
genus	4
genus	5
genus	4
genus	2
genus	6
genus	7
genus	6
genus	7
genus	3
genus	3
genus	2
genus	2
genus	3
genus	3
genus	5
genus	9
genus	7
genus	5
genus	3
genus	6
genus	5
genus	3
genus	5
genus	6
genus	3
genus	5
genus	5
genus	4
genus	4
genus	4
genus	5
genus	6
genus	6
genus	6
genus	3
genus	4
genus	4
genus	6
genus	3
genus	3
genus	4
genus	5
genus	4
genus	3
genus	6
genus	7
genus	4
genus	5
genus	8
genus	6
genus	3
genus	3
genus	5
genus	4
genus	5
genus	4
genus	5
genus	5
genus	2
genus	5
genus	3
genus	4
genus	4
genus	2
genus	4
genus	4
genus	2
genus	3
genus	5
genus	2
genus	7
genus	6
genus	5
genus	7
genus	3
genus	4
genus	4
genus	4
genus	6
genus	4
genus	2
genus	5
genus	1
genus	5
genus	5
genus	2
genus	4
genus	4
genus	2
genus	5
genus	4
genus	4
genus	4
genus	3
genus	6
genus	4
genus	4
genus	2
genus	6
genus	4
genus	2
genus	5
genus	3
genus	2
genus	1
genus	2
genus	2
genus	6
genus	1
genus	5
genus	10
genus	3
genus	1
genus	3
genus	4
genus	4
genus	4
genus	4
